# mesh name: boxMesh_1
# primitive scorer name: trackLength
# iX, iY, iZ, total(value) [mm], total(val^2), entry
7,28,24,2.874766405369691,5.518664122814359,2
7,28,25,0,0,0
7,28,26,5.781812928691019e-05,3.342936074237862e-09,1
7,28,27,3.369494687121338,11.35349444653892,1
7,28,28,3.050828843742634,9.307556633812018,1
7,28,29,16.54763880609323,99.38263881008336,3
7,29,0,4.461099938211113,19.9014126587072,1
7,29,1,0,0,0
7,29,2,4.152565929050258,8.621936420993006,2
7,29,3,16.79655351480064,88.21107650086708,4
7,29,4,28.85764747898207,200.4342564053474,5
7,29,5,0.6512812797218193,0.4241673053160906,1
7,29,6,9.160661717535753,62.14980689296539,2
7,29,7,0,0,0
7,29,8,11.16163012894437,74.07283367000684,2
7,29,9,5.952976088203722,24.47241523196885,2
7,29,10,16.11333793366924,88.6299900060034,3
7,29,11,0,0,0
7,29,12,18.31353050376081,121.508005914243,4
7,29,13,6.826273605661781,46.59801133935469,1
7,29,14,1.829048382689427,3.345417986218808,1
7,29,15,22.86516344075443,135.0118482485374,4
7,29,16,0,0,0
7,29,17,0.9527387796248271,0.6766929154483153,2
7,29,18,4.989340689937334,24.89352052026435,1
7,29,19,0.150646109991054,0.02269425045543674,1
7,29,20,6.650253650747486,22.11354243284829,2
7,29,21,0.9348042290229304,0.8738589465991552,1
7,29,22,17.65837388874311,116.7285973778304,3
7,29,23,8.436879587668743,71.1809371768215,1
7,29,24,6.529269918406086,42.63136566740261,1
7,29,25,2.258100235193667,4.818617363218539,2
7,29,26,3.095528549375514,9.582296999998873,1
7,29,27,8.899146668116011,48.98458291716864,2
7,29,28,0.953931267402348,0.90998486292785,1
7,29,29,5.08848393229784,25.89266872925329,1
8,0,0,5.442284597128586,24.69081132609206,2
8,0,1,0,0,0
8,0,2,0,0,0
8,0,3,5.71413315572495,32.65131772135517,1
8,0,4,4.585790140041102,21.02947120849819,1
8,0,5,30.12047313880129,193.7206585849502,5
8,0,6,9.794077913853283,38.21436273807416,4
8,0,7,12.62680195741402,90.89964543561676,2
8,0,8,7.918103162934137,62.69635769886758,1
8,0,9,3.938066903256798,15.50837093452659,1
8,0,10,17.47149333186533,95.18836925868621,4
8,0,11,0,0,0
8,0,12,9.436135623377158,46.12953221160808,2
8,0,13,0.2056324862228222,0.04228471939017918,1
8,0,14,4.356065943568175,18.97531050471449,1
8,0,15,9.118788502026046,41.88156330892485,2
8,0,16,15.81246658819672,98.83378485538098,3
8,0,17,13.1028688396152,87.16818578985057,2
8,0,18,4.063101138181737,10.52308173273941,2
8,0,19,0,0,0
8,0,20,0,0,0
8,0,21,5.887223375042999,26.37092397503121,2
8,0,22,7.379287207763948,32.6381841162965,2
8,0,23,6.415172662376433,20.89325724152889,2
8,0,24,12.03666694544327,42.66826737094989,4
8,0,25,26.49995562029802,142.5385326289365,5
8,0,26,2.755579258084956,5.406595382592242,2
8,0,27,0,0,0
8,0,28,0,0,0
8,0,29,7.369100391928704,54.30364058632378,1
8,1,0,6.231715983517095,24.3184578639878,2
8,1,1,13.93006461879687,101.5073776022908,2
8,1,2,7.443477958632797,55.40536412065227,1
8,1,3,9.940742051666081,51.62971000540743,2
8,1,4,4.287611954638498,11.82201336754668,2
8,1,5,9.359405510491646,46.96100693351712,2
8,1,6,12.8177415310891,58.84246177609138,3
8,1,7,4.069076625382621,8.413817446639747,2
8,1,8,14.08377156340179,85.97481179852187,3
8,1,9,0,0,0
8,1,10,21.79055365323396,139.6175454325171,4
8,1,11,8.943941534380167,40.0486976793833,2
8,1,12,7.708648891805406,46.89188074866677,2
8,1,13,20.37198140726483,131.2767856956874,4
8,1,14,7.40746713895399,54.87056941468321,1
8,1,15,10.71004207180168,65.80237920261676,2
8,1,16,24.3337944364744,154.3411701683786,4
8,1,17,3.490431307863185,10.21426238699779,2
8,1,18,0,0,0
8,1,19,0,0,0
8,1,20,0,0,0
8,1,21,7.644470212821904,58.43792483472137,1
8,1,22,3.226911421978099,10.41295732529272,1
8,1,23,8.44826855909896,71.37324164666001,1
8,1,24,27.2715800973523,215.8133878870403,4
8,1,25,1.361910219475767,1.285660442074645,2
8,1,26,0,0,0
8,1,27,0,0,0
8,1,28,11.75277677019009,65.19647578588179,3
8,1,29,13.16785286667739,73.5462594360699,4
8,2,0,4.972094311891545,18.82987467033783,2
8,2,1,5.786593413265853,20.96846621945874,2
8,2,2,11.53151681633663,49.58003841532722,4
8,2,3,13.71837615267998,104.4627156028783,2
8,2,4,16.90242186834112,103.866874897872,3
8,2,5,11.85754100474871,59.33401849105593,3
8,2,6,7.518231627172224,30.65718795748587,2
8,2,7,0,0,0
8,2,8,14.0071257544118,58.83461628609729,4
8,2,9,9.790772311555317,49.79051474115423,2
8,2,10,7.025771338262301,24.70582427983742,2
8,2,11,5.357672219247173,17.59771417724772,2
8,2,12,1.053581659959627,1.110034314203283,1
8,2,13,33.63976687283656,185.5250451323512,7
8,2,14,11.91363901119084,49.02136927735568,3
8,2,15,14.0662648369137,78.73881319586754,3
8,2,16,20.30699113098174,116.2972756736498,4
8,2,17,0,0,0
8,2,18,10.17812369567412,65.17801081447368,2
8,2,19,6.641414947702691,41.92685822812429,2
8,2,20,0.3370787805577888,0.113622104302326,1
8,2,21,9.011027021200213,62.69690634504785,2
8,2,22,0,0,0
8,2,23,3.829629494982693,5.119526703263776,3
8,2,24,19.23201545320139,120.3961907783169,5
8,2,25,0,0,0
8,2,26,10.46322967702818,56.46106676166042,2
8,2,27,11.60648995847161,67.35800616298798,3
8,2,28,14.62314111284306,79.65913577472686,3
8,2,29,3.165198697730434,10.01848279611444,1
8,3,0,22.84051392406619,159.5173831183506,4
8,3,1,9.115909890831418,47.06099622521769,2
8,3,2,11.52882174758732,76.22532685692457,2
8,3,3,4.9671878247382,9.340310261252981,3
8,3,4,4.705062649012066,10.53398936880119,3
8,3,5,9.05324138128436,56.12918854565129,2
8,3,6,3.238583515849188,5.260528833698412,2
8,3,7,0,0,0
8,3,8,10.67713026058174,57.00151284333372,2
8,3,9,20.63975429645935,93.13816699422154,5
8,3,10,5.279850183579394,27.87681796104336,1
8,3,11,0,0,0
8,3,12,36.13296271824309,244.0724737193279,6
8,3,13,28.25850087519244,190.611154627532,5
8,3,14,19.0558744877014,131.0795542666263,3
8,3,15,16.39112018744849,90.61206301015605,4
8,3,16,10.86577696894688,65.92857495683882,3
8,3,17,0,0,0
8,3,18,22.77727345908327,140.8994465231835,4
8,3,19,4.22912415827988,15.63779974478037,2
8,3,20,3.266297953061535,7.626348619139082,3
8,3,21,19.00370875388922,131.1625577475256,3
8,3,22,4.939442479476194,21.08046105778785,2
8,3,23,20.60371221383511,120.6514083553748,5
8,3,24,26.60869176757855,171.2963515721368,6
8,3,25,16.40073445498746,125.5835466419184,4
8,3,26,5.955268186690347,16.60969139836099,3
8,3,27,20.42923337968284,126.0255812749078,4
8,3,28,10.30926458275911,76.80617821002633,2
8,3,29,11.47259971379366,87.60620285381292,2
8,4,0,8.053249089173736,52.34150430420525,2
8,4,1,10.36028704895381,38.70990052270463,4
8,4,2,0,0,0
8,4,3,15.12319397212421,116.9876109288783,2
8,4,4,17.9373877507094,92.85633139740546,4
8,4,5,9.9336154090542,38.82195757631759,3
8,4,6,0,0,0
8,4,7,0,0,0
8,4,8,3.241670721566632,5.256891715407815,2
8,4,9,9.885543277603112,25.03861277257126,4
8,4,10,20.99646082354394,145.4232908373127,4
8,4,11,0.4251697175758725,0.1807692887435472,1
8,4,12,41.1786225522551,263.1040263799267,7
8,4,13,15.73179396138574,71.15591837910863,5
8,4,14,15.60456872409569,71.07634147575175,5
8,4,15,18.60213439813027,107.0351866801105,6
8,4,16,38.10260367217636,229.0537834222354,8
8,4,17,19.04729452935898,94.11291905431291,6
8,4,18,19.38369988625255,100.7786038848768,6
8,4,19,14.22904150021947,68.74306134614474,4
8,4,20,12.14488673818396,51.97893940808069,4
8,4,21,17.15946342938438,104.7026469922071,4
8,4,22,14.44965459310799,73.48652887213859,5
8,4,23,39.29248530312073,221.741195301829,9
8,4,24,15.04425773049513,94.82246817003508,4
8,4,25,11.00832391303902,52.32281526250124,3
8,4,26,3.948820410673071,8.160279529123994,3
8,4,27,7.528726555642987,29.36448157813343,2
8,4,28,5.231649412104034,21.13739730265071,2
8,4,29,2.443032067155958,5.968405681152315,1
8,5,0,1.8634698087893,3.47251972826923,1
8,5,1,5.635809362204789,15.89467090271022,2
8,5,2,9.040708576984903,81.73441157396839,1
8,5,3,0.2500335631991178,0.06251678272604726,1
8,5,4,2.059899229978571,4.24318483766631,1
8,5,5,20.16694946433867,136.4954599552002,4
8,5,6,6.535124800992947,16.36035936131846,4
8,5,7,6.474313924322875,29.01499171833125,2
8,5,8,26.11133216191622,155.480703415827,5
8,5,9,17.85280864307666,86.12277113332986,5
8,5,10,20.48909806777788,147.9488534188785,4
8,5,11,9.730314437081596,44.6674774319204,4
8,5,12,19.20817900297344,91.31225422062656,8
8,5,13,7.172459382754915,34.69113411316648,2
8,5,14,10.64545675610382,56.66646467602219,2
8,5,15,18.31977237538629,121.5541252613791,3
8,5,16,50.03785396512787,332.6876598611995,9
8,5,17,45.65981693942486,284.571724088977,10
8,5,18,21.89249008633921,136.4592987604408,4
8,5,19,9.072973636935519,27.97137838332947,3
8,5,20,24.22399623111535,159.6929285920332,4
8,5,21,24.64225444505354,126.8380129181175,5
8,5,22,30.91058234949106,182.9879336390289,7
8,5,23,6.585953606656784,18.14361011083059,3
8,5,24,13.80809474545969,98.39462085716335,2
8,5,25,3.938666665624213,15.51309510289936,1
8,5,26,1.829155882493874,3.345811242461943,1
8,5,27,0.7438392067842813,0.5532967655494687,1
8,5,28,6.102515879736668,19.929593219948,3
8,5,29,9.481372940661455,73.49866909170744,2
8,6,0,4.35454295580653,18.96204435396427,1
8,6,1,5.174734444733718,26.77787657351358,1
8,6,2,0,0,0
8,6,3,15.74071590191786,89.80538150103115,3
8,6,4,0,0,0
8,6,5,5.485120323339252,30.0865449615093,1
8,6,6,20.44105652447807,140.0722313752698,5
8,6,7,25.49664810076336,147.7899315108739,6
8,6,8,14.84849766632664,81.03983851906567,4
8,6,9,26.04577319216158,136.462147601022,6
8,6,10,19.85938186465341,70.20710610693897,7
8,6,11,13.35653682549383,65.40620186320993,4
8,6,12,32.4250275128521,212.7066722666869,6
8,6,13,16.75819249583929,93.82749090107822,5
8,6,14,25.35739931866927,133.8097071880074,7
8,6,15,19.18068913767259,103.53753664373,4
8,6,16,30.66877648732519,193.6130032720507,7
8,6,17,38.18899459262533,228.9211956101312,9
8,6,18,6.38070397050293,14.87625710737627,3
8,6,19,20.39240188933242,94.89086542310756,6
8,6,20,23.04423976277248,118.5224060318919,5
8,6,21,17.86987314151929,69.08604016079958,7
8,6,22,11.28554790100135,44.83322281666668,4
8,6,23,6.172098035025226,38.09479415396226,1
8,6,24,5.672330907020411,27.33209822401493,2
8,6,25,6.515174336844899,27.92295483884789,2
8,6,26,11.61149615201716,70.30101958017583,2
8,6,27,16.0244993262281,127.5602905502389,3
8,6,28,13.06084999942781,78.31321446055868,3
8,6,29,0,0,0
8,7,0,7.857438956678228,31.3286477883636,2
8,7,1,15.09535263374639,58.16415946847911,4
8,7,2,24.99485687759588,170.5301372653427,4
8,7,3,6.145274485609677,18.8996121697575,3
8,7,4,23.55527600275149,151.5871808296113,5
8,7,5,5.763585080853638,33.21891298423863,1
8,7,6,12.48837154596477,57.10547401553124,4
8,7,7,29.77088872299861,200.7205820916293,8
8,7,8,30.43094373422327,191.1180988328083,6
8,7,9,11.13399605326187,77.79287408134617,3
8,7,10,48.65186910542977,320.7017908394155,10
8,7,11,45.09623485039204,267.2320611692983,11
8,7,12,17.66492421944886,101.8817573022076,6
8,7,13,4.030703235407564,9.336754867982249,3
8,7,14,40.58843199493394,278.9995580905886,7
8,7,15,23.76612070611787,80.10171888406977,8
8,7,16,29.87566326957121,132.6259696204452,8
8,7,17,30.49492806170259,237.760943175553,5
8,7,18,31.84621078020318,185.9515962750706,7
8,7,19,30.78180554604899,212.8838599795722,6
8,7,20,12.27792545215245,52.79502884413534,3
8,7,21,32.23085314663771,214.4080301540302,7
8,7,22,15.67938532812193,92.33201677357545,4
8,7,23,22.5371401733812,149.6883210648671,4
8,7,24,6.91747943047717,24.04317558291654,4
8,7,25,13.47312765250033,71.31177605465507,4
8,7,26,5.554932190196544,8.638583333482075,4
8,7,27,10.40049757075695,75.256941755542,2
8,7,28,4.893057859626719,23.94201521765481,1
8,7,29,0.7825116084227727,0.6123244173163948,1
8,8,0,4.492825051582215,20.18547694412473,1
8,8,1,1.407731577268071,1.981708193637651,1
8,8,2,4.991479977041109,18.84949054930181,2
8,8,3,10.56184086886481,37.85937253163199,3
8,8,4,6.700248167271038,23.86697300345808,2
8,8,5,18.11187352311731,112.1521154470927,5
8,8,6,18.16023876043556,117.3811327364483,4
8,8,7,30.76765065336473,188.0504788729583,7
8,8,8,23.56070038408807,75.67494946853633,10
8,8,9,33.82288229584987,213.7016147295727,8
8,8,10,32.55969453850285,211.4237148507047,8
8,8,11,42.7731317252821,246.7368030109068,11
8,8,12,32.19159235349593,234.7647911847867,6
8,8,13,28.46172107305756,164.5480216789056,7
8,8,14,71.21887975377689,536.8305219297431,12
8,8,15,47.69345336364567,298.0790530511752,9
8,8,16,36.05920576269356,215.1020122139955,8
8,8,17,17.79930255880235,86.02462116247965,6
8,8,18,40.14465328489764,226.1928412553006,9
8,8,19,7.913213502790843,11.4376238575897,6
8,8,20,36.58549169572556,245.6162494353737,9
8,8,21,35.13043835176651,200.7002344611486,9
8,8,22,15.07278579651724,49.32670069485098,5
8,8,23,18.79250029729293,94.25776189587732,5
8,8,24,27.88295947219946,191.5610361565961,6
8,8,25,21.54265724612575,122.7030174903635,6
8,8,26,25.10368819816143,153.9726192382619,6
8,8,27,8.571585524593363,29.34424926856828,3
8,8,28,0,0,0
8,8,29,0.8085216412935186,0.3433438205565575,2
8,9,0,6.411299882822625,21.15883766062507,2
8,9,1,11.12863809341392,72.84291399417464,2
8,9,2,4.681247900165852,21.9140819028072,1
8,9,3,8.948992602198636,40.11468555100726,2
8,9,4,13.6088293657634,98.426521215645,2
8,9,5,16.20209807650344,59.70345740183514,6
8,9,6,34.24112775552192,204.321680240849,8
8,9,7,25.24729836552865,151.8497828718574,6
8,9,8,32.11539978731231,177.8234674963808,8
8,9,9,19.45343546453769,125.5335354769392,4
8,9,10,25.2359229635832,168.6676648886885,5
8,9,11,34.14060829701215,196.8620066042576,8
8,9,12,2.173458893905971,1.856080979092723,3
8,9,13,59.2632402067618,373.5761012437407,12
8,9,14,28.99971043470227,138.9236088388148,10
8,9,15,52.40212580969323,350.5011174362779,9
8,9,16,38.67849670467216,276.6115854461754,7
8,9,17,17.53795248627467,66.89769255168379,6
8,9,18,22.72548127800372,138.9375868807927,5
8,9,19,47.02722702443063,349.8339359941438,10
8,9,20,19.19381029566944,66.68467354179886,8
8,9,21,27.50470349784734,158.1338576110664,7
8,9,22,25.4861435593648,132.0884452948306,7
8,9,23,20.01687200546305,108.1926292673749,5
8,9,24,27.10221761441164,194.6309223776088,7
8,9,25,19.25376151258208,79.00342307415009,5
8,9,26,15.46747598768097,100.0666782516026,3
8,9,27,12.505549435068,51.49049029926621,4
8,9,28,2.984234470210628,8.905655373193309,1
8,9,29,2.121482570894147,4.500688298607639,1
8,10,0,20.22907834224958,140.8139806925636,3
8,10,1,18.45517055892501,116.1382322765379,4
8,10,2,13.10930465349554,89.73546439763251,2
8,10,3,15.47073310995664,92.14391134749343,3
8,10,4,11.3436835218746,57.88561310605209,3
8,10,5,15.89011033272146,87.33765170041518,4
8,10,6,23.24520165964701,140.1923540695264,5
8,10,7,28.18836527183913,106.6016292643459,10
8,10,8,43.5756326820302,224.1714479791246,10
8,10,9,35.09509740960295,192.6708551289542,10
8,10,10,22.6166693822343,127.8119237635035,5
8,10,11,43.39772056491847,244.672395414924,9
8,10,12,59.36184278525987,392.3663569187593,12
8,10,13,38.60104009139237,216.9431478802238,10
8,10,14,25.03601835637648,154.4915840983845,6
8,10,15,34.56440990267937,201.7909163259838,8
8,10,16,56.90995916780422,321.1060768805241,13
8,10,17,43.55127043685548,277.9167741685598,10
8,10,18,43.57731184255957,195.308647611909,14
8,10,19,66.78923847855557,437.2653996625626,13
8,10,20,42.08996186699211,221.6896916625043,11
8,10,21,42.91160897044401,221.3756086269063,12
8,10,22,23.55963730587161,114.3743113739518,9
8,10,23,39.97012822559273,297.4620545320494,6
8,10,24,28.72981551242897,156.123853327504,7
8,10,25,22.00740790477375,109.7066066183295,6
8,10,26,26.29906812716395,168.453176209766,5
8,10,27,21.04739625800753,116.9490504787298,6
8,10,28,14.31597096697985,70.60656188220106,4
8,10,29,8.744213183486153,58.80894765266652,2
8,11,0,6.951148263356648,46.06516849002855,2
8,11,1,13.38815880081504,91.43569873385857,2
8,11,2,8.038677966455769,56.59865172081434,2
8,11,3,0,0,0
8,11,4,19.01206053717892,114.3492791309318,4
8,11,5,15.3514944412083,95.27371343572798,5
8,11,6,13.61774310396152,68.84064497252008,5
8,11,7,32.55950667337328,228.0285895658796,6
8,11,8,39.98206070408318,241.1772440592923,9
8,11,9,46.92575068823274,264.2514639710968,12
8,11,10,39.06643762327977,187.3420183386233,11
8,11,11,13.60965323470043,48.62623451987005,5
8,11,12,34.78934081947668,186.2179672402962,10
8,11,13,31.04795259366477,171.3600401465167,7
8,11,14,38.16688505942307,230.3160283863778,9
8,11,15,37.59546833577929,249.0558606316619,6
8,11,16,58.08574451982572,322.7823092786508,12
8,11,17,30.78077588429327,150.9047968940598,9
8,11,18,33.31054833596066,186.4357525230507,8
8,11,19,25.43226631555537,128.5983098992226,9
8,11,20,45.88951381966417,236.2378057962775,12
8,11,21,35.55490746457743,204.8158532163216,8
8,11,22,23.14191926636942,145.2506926850583,6
8,11,23,27.97265612949397,138.6100574127043,8
8,11,24,32.74949263238886,214.4629551329359,8
8,11,25,18.32684783913692,73.12613036290739,5
8,11,26,18.02888820868201,108.9185839309327,5
8,11,27,10.41458234579978,54.2478334521855,3
8,11,28,5.889568012460442,34.68701137339724,1
8,11,29,0,0,0
8,12,0,14.65319696867557,81.16893740057894,3
8,12,1,1.184606345611517,1.403292194063073,1
8,12,2,13.25911109418136,88.35304214330525,2
8,12,3,9.382634550716318,62.80626735731381,2
8,12,4,10.71187962915106,64.18198051346251,4
8,12,5,36.543618029001,238.6767918282904,6
8,12,6,43.18841902931388,266.0830061096828,9
8,12,7,26.01833638959462,159.0210786953619,6
8,12,8,25.18802012606742,172.2468881236297,5
8,12,9,61.31537676047012,397.0298818626849,12
8,12,10,40.62531577584944,220.6327097286726,12
8,12,11,50.46367756538334,269.008329462074,12
8,12,12,65.77932208937831,399.4471075225293,14
8,12,13,69.15478412494564,397.808885449217,15
8,12,14,78.45652685462539,495.3388654658871,14
8,12,15,43.47806732520849,248.4244778119237,10
8,12,16,68.79744797985869,418.9671371530085,14
8,12,17,58.99499076083936,326.7625071369334,15
8,12,18,35.67307099017977,187.7512118385659,10
8,12,19,56.30930321884645,377.7393958670328,10
8,12,20,7.324288758689556,16.02254047495218,5
8,12,21,18.18534432128519,121.8905989729775,3
8,12,22,14.84251840666627,65.04939633487686,4
8,12,23,27.92399346363219,138.9412364807368,7
8,12,24,32.38552654249359,190.8097606067864,8
8,12,25,37.5291752620909,247.2579266313564,7
8,12,26,7.951620547512185,34.35626601183949,2
8,12,27,0,0,0
8,12,28,0,0,0
8,12,29,0,0,0
8,13,0,10.72743002227876,57.58078824951833,2
8,13,1,13.71822947690931,94.72302124741422,2
8,13,2,17.59587321604045,80.57200924376426,5
8,13,3,32.79460103282128,225.5583032631943,5
8,13,4,20.83941617838988,82.59138223804958,8
8,13,5,21.80207240733163,148.8784396787132,4
8,13,6,9.984381675713323,63.04107577527375,4
8,13,7,13.30122638221615,89.80869897079,2
8,13,8,28.41075528029646,145.9383330419757,7
8,13,9,47.52537684322117,275.8788813445507,11
8,13,10,72.83465425092285,429.4996678037003,16
8,13,11,68.71640590506087,379.6247457971403,17
8,13,12,60.18287886341,365.1531181021427,12
8,13,13,70.43374183837854,414.2069983608645,16
8,13,14,58.47895262734001,362.3158226089404,10
8,13,15,71.75675055113631,411.1623169763714,17
8,13,16,43.60950067206956,240.5617507832015,11
8,13,17,53.29405502206387,290.6005787823671,12
8,13,18,36.2268104397449,218.7376491849861,8
8,13,19,30.88265282391794,158.5023993446273,8
8,13,20,40.4682324945486,212.5507542607927,9
8,13,21,43.23752163860918,233.8743495039851,12
8,13,22,48.5837233835259,349.493140967027,9
8,13,23,20.33026516334704,110.7522591057445,6
8,13,24,13.03184857681216,81.55087444300463,3
8,13,25,13.07629515581564,78.54119271729711,4
8,13,26,9.907082870275927,60.92714613773764,3
8,13,27,5.666458557103266,32.10875257936883,1
8,13,28,0,0,0
8,13,29,9.071394367561966,56.1946036279512,2
8,14,0,14.5545265126993,90.64901551555164,3
8,14,1,11.43884051386216,70.90915851564594,2
8,14,2,2.256194616057184,5.090414145525425,1
8,14,3,12.00041568607068,74.02580739461466,2
8,14,4,30.64169289974123,202.5338739855316,6
8,14,5,19.61840555855231,122.3075502176535,6
8,14,6,13.86035467390932,86.23817180507513,3
8,14,7,4.467647168216786,9.995620220856383,2
8,14,8,20.20464254489566,132.0892295489068,4
8,14,9,35.83559916370217,198.8534585435744,9
8,14,10,87.31278167076432,579.5855665035097,18
8,14,11,44.83148141155608,287.8568074657362,10
8,14,12,41.60212545400501,260.5344009909614,10
8,14,13,53.86645950723452,330.6587703607878,10
8,14,14,66.37210388130774,421.5931869845728,12
8,14,15,101.5954060265895,627.3004372218088,19
8,14,16,69.69379051042782,419.8434731313818,14
8,14,17,75.60811625224028,465.5798758310882,15
8,14,18,45.59216077774894,254.376164372927,11
8,14,19,40.46914048475491,251.8656051658573,9
8,14,20,39.31173377638804,242.6137270677693,10
8,14,21,66.88223649341279,485.0112860290588,10
8,14,22,25.64289402830089,119.7726430116321,8
8,14,23,28.24212484683868,212.5124627878797,4
8,14,24,18.54927265350534,77.06395093592619,6
8,14,25,32.46640490707176,166.9897980320728,8
8,14,26,45.2063496618848,322.4067387619666,7
8,14,27,19.95749663070796,108.861462445001,4
8,14,28,2.865658999143781,8.212001499373738,1
8,14,29,0,0,0
8,15,0,7.26498608368055,52.78002279607205,1
8,15,1,2.648681355928912,3.688204688136241,2
8,15,2,0,0,0
8,15,3,6.401055635851612,20.57890605606326,2
8,15,4,15.13999991954874,81.128171776068,4
8,15,5,25.18867991589151,173.3916969915137,7
8,15,6,42.65430070513622,303.7558072354441,8
8,15,7,27.06219726955488,122.6154757921977,7
8,15,8,32.54671955948193,163.3569739132427,7
8,15,9,26.82666533269287,158.4455972224495,5
8,15,10,33.30590124007327,227.0202603256852,6
8,15,11,50.7227014965917,291.14385343649,12
8,15,12,57.26065918319127,350.8483997527013,11
8,15,13,14.89602771065571,75.08471061352274,4
8,15,14,53.13027673174301,353.0534083611078,8
8,15,15,67.85981682153653,438.7948599695131,11
8,15,16,31.28828259997851,176.0390641989226,8
8,15,17,89.7834999325039,543.6718240635524,17
8,15,18,56.92724419747297,305.5196994586345,13
8,15,19,48.24156472105985,261.4764217340239,14
8,15,20,51.26647669479242,315.6396017212865,11
8,15,21,16.22527432178086,73.46973715679704,6
8,15,22,18.19149291464556,121.128755258668,4
8,15,23,25.90652127442561,170.8623179957556,5
8,15,24,23.85758581087549,150.124503833208,5
8,15,25,13.62349995848463,81.46695190219444,3
8,15,26,3.943842910327829,15.55389690134308,1
8,15,27,13.4868967080474,108.4407658941718,2
8,15,28,11.503001888058,70.32841555601529,3
8,15,29,12.85881100649033,69.15677365861413,3
8,16,0,20.02520253184745,136.2487013036375,3
8,16,1,16.58485838901069,92.92052308830641,4
8,16,2,26.93310115473661,158.7957172167219,5
8,16,3,31.08313590240966,184.0808898946925,6
8,16,4,25.03045376836185,155.7341131148057,6
8,16,5,11.47475373133592,76.84790060086965,2
8,16,6,7.100530271630847,20.04892964856199,3
8,16,7,39.86892465105883,213.2115526271891,9
8,16,8,39.46339975792518,199.1132680689172,11
8,16,9,47.74718214498515,327.7712704562437,8
8,16,10,40.9966525988077,232.7178020761865,11
8,16,11,30.80194511622384,156.9938704300556,10
8,16,12,60.94394425925812,371.049683717516,12
8,16,13,65.48321442970919,383.6460544887025,14
8,16,14,54.70858901142047,347.2747676544931,11
8,16,15,60.21219361568382,366.0609458298018,11
8,16,16,31.41501608305335,148.2430916473179,8
8,16,17,68.24748148818983,427.6319605471758,15
8,16,18,40.46864561718333,233.3806266030353,10
8,16,19,44.02844742099372,244.1697567113151,12
8,16,20,55.23207609779791,325.3721985348292,12
8,16,21,25.69924622808511,169.6582079368702,5
8,16,22,21.78026852885024,108.5670282536892,5
8,16,23,26.90923219068964,169.4779489666854,6
8,16,24,11.32697006880159,75.37346980018629,3
8,16,25,15.25834049754002,80.93440636433458,4
8,16,26,17.30385687280805,122.0923413660328,3
8,16,27,11.00547946571745,47.33672818313752,3
8,16,28,3.373598367444319,11.38116594482298,1
8,16,29,9.628020591552644,57.61946098846223,3
8,17,0,16.12118075152665,111.5240395258511,3
8,17,1,15.43289218646859,73.39361202915759,5
8,17,2,14.40790206898507,61.87257862684622,5
8,17,3,23.33917621482529,181.5752286132612,3
8,17,4,19.56917438904661,92.78541953987815,6
8,17,5,29.89395241893757,180.8554378315403,6
8,17,6,22.19406526620191,93.4576772506806,6
8,17,7,31.90124203082566,144.9334249580354,9
8,17,8,24.80678683168462,133.8156253100919,7
8,17,9,53.13370741379283,343.8440040989755,11
8,17,10,43.97648032225426,239.4075183485732,10
8,17,11,68.31543935738841,443.8013867553349,12
8,17,12,29.0259622022826,145.8126401277449,7
8,17,13,45.10269318264073,250.8428850167558,10
8,17,14,20.36500904659908,118.1488262911574,6
8,17,15,12.6978034000183,32.10313149003801,7
8,17,16,38.37277033583561,182.6206531735377,9
8,17,17,42.80757143410012,186.7466068569279,15
8,17,18,43.39289355926053,245.5944005478101,10
8,17,19,21.75902947270498,76.12784432838703,10
8,17,20,25.00702155014078,144.3496681524579,7
8,17,21,37.3699415664225,199.5311158103718,9
8,17,22,8.010486421548583,24.68863841203718,4
8,17,23,13.44312198293505,96.92167607288756,2
8,17,24,7.926571024484427,20.85437767207818,4
8,17,25,7.942471862171263,63.08285928138225,1
8,17,26,8.800757093255276,39.10920286416368,2
8,17,27,1.756324797946171,1.55961974621938,2
8,17,28,11.88933433881455,75.59742300053824,2
8,17,29,14.22124128763545,90.76503014545585,3
8,18,0,10.02372451604876,33.52757330999727,3
8,18,1,2.79576469317878,7.816300219625037,1
8,18,2,4.648673440525448,12.2820253786637,2
8,18,3,35.68308880608727,249.5784416610516,6
8,18,4,44.98302838407994,253.5199526757789,9
8,18,5,34.47574632233333,183.2253399393963,8
8,18,6,36.11006251339751,207.1159497691728,8
8,18,7,36.71493140181321,233.1861400375321,8
8,18,8,41.90321980748609,257.56555413579,10
8,18,9,37.22558465049374,228.8329975376517,7
8,18,10,16.45710724317784,48.22478803591697,7
8,18,11,59.10683980050334,306.6217414888429,16
8,18,12,59.71500890778664,344.0317568178043,14
8,18,13,28.37923203373036,129.9803080723846,8
8,18,14,66.28967587888062,434.2892156195908,11
8,18,15,72.14728994701888,494.9073239254199,11
8,18,16,33.91836830912143,196.4305014757433,9
8,18,17,27.54876562065474,182.5159082136217,5
8,18,18,32.75198897926204,160.631040725923,10
8,18,19,69.46594216650817,470.6040010455744,12
8,18,20,23.10763211579432,94.48237234324642,7
8,18,21,23.91784029822385,88.89371376905372,8
8,18,22,38.03876878528123,239.9482563688422,7
8,18,23,13.84359398544713,89.84768919149909,3
8,18,24,16.38638529793131,81.92865775644874,5
